dice,iou,accuracy,hd95,sensitivity,precision,model,image,tumour_type
0.8755628325828899,0.7786676374226429,0.9976806640625,7.211102550927978,0.8813349814585909,0.8698657991053274,proposed_narrow,brisc2025_test_00093_gl_co_t1.jpg,glioma
0.9556822361162192,0.915125902447614,0.9981613159179688,4.242640687119285,0.9579723502304147,0.9534030453127866,proposed_narrow,brisc2025_test_00439_me_co_t1.jpg,meningioma
0.8107711138310894,0.6817620419925895,0.9970512390136719,11.40175425099138,0.9695550351288056,0.6966764829617165,proposed_narrow,brisc2025_test_00799_pi_ax_t1.jpg,pituitary
0.954987951807229,0.9138535325585685,0.9982185363769531,3.605551275463989,0.9759653270291568,0.9348933761086997,proposed_narrow,brisc2025_test_00489_me_sa_t1.jpg,meningioma
0.9769820971867008,0.955,0.9987640380859375,2.23606797749979,0.9786507258753202,0.9753191489361702,proposed_narrow,brisc2025_test_00465_me_co_t1.jpg,meningioma
0.6710816777041942,0.5049833887043189,0.9977264404296875,8.59940919095637,0.9983579638752053,0.5054031587697423,proposed_narrow,brisc2025_test_00929_pi_sa_t1.jpg,pituitary
0.9098346684847451,0.83458411507192,0.9979820251464844,13.46101637015679,0.970192657215558,0.8565468549422336,proposed_narrow,brisc2025_test_00090_gl_co_t1.jpg,glioma
0.9457923605277462,0.8971594637667573,0.9958152770996094,8.48528137423857,0.9799303706737661,0.9139528220800306,proposed_narrow,brisc2025_test_00245_gl_sa_t1.jpg,glioma
0.5559693771984274,0.38501217939532884,0.9836273193359375,47.69271105286037,0.3860632183908046,0.9929785661492978,proposed_narrow,brisc2025_test_00062_gl_ax_t1.jpg,glioma
0.8202654999254214,0.6952966958867162,0.9862098693847656,19.1049731745428,0.6957071771949059,0.9991521317829457,proposed_narrow,brisc2025_test_00080_gl_ax_t1.jpg,glioma
0.7569663193603101,0.6089668615984406,0.9961738586425781,12.529964086141668,0.8701949860724234,0.6698113207547169,proposed_narrow,brisc2025_test_00781_pi_ax_t1.jpg,pituitary
0.9010659297275957,0.819945394453226,0.9952201843261719,14.317821063276353,0.9204710437167285,0.8824621094958243,proposed_narrow,brisc2025_test_00907_pi_co_t1.jpg,pituitary
0.9163434903047092,0.84560327198364,0.9994239807128906,5.0,0.9087912087912088,0.924022346368715,proposed_narrow,brisc2025_test_00812_pi_ax_t1.jpg,pituitary
